Text_lang,Text1_lang,ID,LanguageID,ConditionID,EmotesID,Flags,ChatBubbleDurationMs,VoiceOverPriorityID,SoundKitID[0],SoundKitID[1],EmoteID[0],EmoteID[1],EmoteID[2],EmoteDelay[0],EmoteDelay[1],EmoteDelay[2]
该测试一下我最新的“飞速掘地翼”升级版了！抓紧！,,68999,0,0,0,68,0,0,0,0,0,0,0,0,0,0
噢！我很抱歉。,,69001,0,0,0,68,0,0,0,0,0,0,0,0,0,0
唔。遥测功能好像关闭了。,,69002,0,0,0,68,0,0,0,0,0,0,0,0,0,0
提醒自己：造一个示波器。,,69003,0,0,0,68,0,0,0,0,0,0,0,0,0,0
那是不是一堵墙？听上去像。,,69004,0,0,0,68,0,0,0,0,0,0,0,0,0,0
如果我能看见就好了。,,69005,0,0,0,68,0,0,0,0,0,0,0,0,0,0
地精炸弹。它们有一个最大的弱点：其他炸弹。我稍后回来。,,69021,0,0,0,68,0,0,0,0,0,0,0,0,0,0
又是地精炸弹？我昨天好像才搞定一堆地精炸弹。在这儿等我一会儿。,,69022,0,0,0,68,0,0,0,0,0,0,0,0,0,0
地精显然很爱炸弹。我们继续前进，让他们看看侏儒是怎么造炸弹的吧。我稍后回来。,,69023,0,0,0,68,0,0,0,0,0,0,0,0,0,0
…… 我在你眼里看到了恐惧，裘碧卡。,,69351,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,你想让我看什么……？,69352,0,0,1,69,0,0,0,0,0,0,0,0,0,0
古尔丹为了追求力量毁了这个世界……你担心我会对艾泽拉斯做出同样的事情。,,69353,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,什么……？不！我……我不……知道……,69354,0,0,1,69,0,0,0,0,0,0,0,0,0,0
,不！别过来……！你……你太危险了。我只要召唤召唤恶魔就满足了，可你……,69355,0,0,1,69,0,0,0,0,0,0,0,0,0,0
,……你竟然想把自己变成恶魔！,69356,0,0,1,69,0,0,0,0,0,0,0,0,0,0
……,,69357,0,0,1,68,0,0,0,0,0,0,0,0,0,0
恶魔学识就是一把双刃剑……,,69358,0,0,1,68,0,0,0,0,0,0,0,0,0,0
…… 我们既要面对外部威胁……,,69359,0,0,1,68,0,0,0,0,0,0,0,0,0,0
…… 也要克服内心的软弱。,,69360,0,0,1,68,0,0,0,0,0,0,0,0,0,0
我选你做我的同伴并非无的放矢。,,69361,0,0,1,68,0,0,0,0,0,0,0,0,0,0
…… 一旦我失败了，我要你把我永远放逐。,,69362,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,你究竟有什么邪恶的目的……？,69363,0,0,1,69,0,0,0,0,0,0,0,0,0,0
我厌倦了你的喋喋不休，末日守卫。告诉我你和你的同类为何如此执迷于献祭法术。,,69364,0,0,1,68,0,0,0,0,0,0,0,0,0,0
我的契约只让我为你而战，而非向你透漏军团的秘密，凡人。,,69365,0,0,1,68,0,0,0,0,0,0,0,0,0,0
别想欺骗我，恶魔！,,69366,0,0,1,68,0,0,0,0,0,0,0,0,0,0
早在萨格拉斯背叛之前你们就已经存在了。你们究竟是什么？,,69367,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,这种知识毫无用处……你究竟想要什么，坎雷萨德？,69368,0,0,1,69,0,0,0,0,0,0,0,0,0,0
这不关你的事！这个恶魔必须回答我，马上！,,69369,0,0,1,68,0,0,0,0,0,0,0,0,0,0
多么奇怪的要求。即使是我的同类都很少关心我们的起源。你为什么想知道？,,69370,0,0,1,68,0,0,0,0,0,0,0,0,0,0
既然你不关心，那告诉我又有什么关系？,,69371,0,0,1,68,0,0,0,0,0,0,0,0,0,0
……在萨格拉斯释放我们之前，我们只是泰坦的走狗，被永远奴役着，监督奥术能量的使用。,,69372,0,0,1,68,0,0,0,0,0,0,0,0,0,0
献祭法术在当时被视作是对生命最严重的亵渎，任何想要深入研究这种……美妙的法术的生物，都会立即受到惩罚。,,69373,0,0,1,68,0,0,0,0,0,0,0,0,0,0
你也有你的小秘密，坎雷萨德。现在，我必须要问你……你为什么在意这些？,,69374,0,0,1,68,0,0,0,0,0,0,0,0,0,0
我想我们的契约里不包括这个。到此为止吧。,,69375,0,0,1,68,0,0,0,0,0,0,0,0,0,0
裘碧卡，结束仪式吧。,,69376,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,多么奇怪的生物。燃烧军团都离开了，它们为什么还一直留在这里？,69379,0,0,1,69,0,0,0,0,0,0,0,0,0,0
……那种说法有个小漏洞。,,69380,0,0,1,68,0,0,0,0,0,0,0,0,0,0
眼魔曾是伊利丹的仆从……而非燃烧军团。,,69381,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,哦？,69382,0,0,1,69,0,0,0,0,0,0,0,0,0,0
,好吧，可他也死了……它们为什么还留在这里？,69383,0,0,1,69,0,0,0,0,0,0,0,0,0,0
我怎么知道？,,69384,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,好吧，我花了几个星期的时间，想要弄明白怎么召唤这些家伙。如果你知道什么诀窍又愿意跟我们这些“下等”凡人分享的话，我会十分感激的。,69385,0,0,1,69,0,0,0,0,0,0,0,0,0,0
怎么了？你束缚邪能小鬼和空灵领主时可是游刃有余啊。,,69386,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,相比之下，它们根本不算什么！它们根本就不是一个档次的。,69387,0,0,1,69,0,0,0,0,0,0,0,0,0,0
,它们有点……奇怪……有些不对劲……,69388,0,0,1,69,0,0,0,0,0,0,0,0,0,0
,噢，天呐……,69389,0,0,1,69,0,0,0,0,0,0,0,0,0,0
这位勇士，我能和你…… 私下谈谈吗？,,69436,0,0,0,68,0,0,34261,0,0,0,0,0,0,0
你是部落的英雄。你在诺森德和大灾变中的事迹堪称传奇。因此，我相信你的判断力。,,69437,0,0,0,68,0,0,34262,0,0,0,0,0,0,0
我是个游侠，而非政客。可无论如何，领袖的重担已落在我的肩头。,,69438,0,0,0,68,0,0,34263,0,0,0,0,0,0,0
我的人民，经历了太多的挑战与背叛，希望我能保证他们的未来。,,69439,0,0,0,68,0,0,34264,0,0,0,0,0,0,0
我们辛多雷是被联盟的偏见与猜忌逼入部落的。,,69440,0,0,0,68,0,0,34265,0,0,0,0,0,0,0
而现在，我在部落的酋长身上，看到了同样的歧视。他随意将我们当做炮灰。,,69441,0,0,0,68,0,0,34266,0,0,0,0,0,0,0
记住：我不会坐视部落与血精灵之间的利益冲突。我或许会重新考虑与联盟的关系。,,69442,0,0,0,68,0,0,34267,0,0,0,0,0,0,0
睁大眼睛，勇士。我们是同一阵线的……目前是。,,69443,0,0,0,68,0,0,34268,0,0,0,0,0,0,0
我父亲并不是要求你带领肯瑞托加入联盟——,,69444,0,0,0,70,0,0,34179,0,0,0,0,0,0,0
,安度因，我知道他想要什么。噢，看看谁来了。,69445,0,0,0,71,0,0,0,34310,0,0,0,0,0,0
,没人比我更恨加尔鲁什。愤怒每天都折磨着我。,69446,0,0,0,71,0,0,0,34311,0,0,0,0,0,0
,跟我来——四处看看吧。,69447,0,0,0,71,0,0,0,34312,0,0,0,0,0,0
,塞拉摩陷落以后，我的第一反应就是要血洗奥格瑞玛——把城里的男女老幼全都杀光。,69448,0,0,0,71,0,0,0,34313,0,0,0,0,0,0
,我很惭愧。后来，我和卡雷苟斯就力量的使用进行了一次长谈。,69449,0,0,0,71,0,0,0,34314,0,0,0,0,0,0
……吉安娜！,,69450,0,0,0,70,0,0,34180,0,0,0,0,0,0,0
,肯瑞托向来不乏滥用力量之徒。克尔苏加德把魔法知识用在了死灵法术上。,69451,0,0,0,71,0,0,0,34315,0,0,0,0,0,0
,另一个背叛我们的人，凯尔萨斯·逐日者也曾在这里学习。,69452,0,0,0,71,0,0,0,34316,0,0,0,0,0,0
,安度因，你比别人更清楚，应该将部落及其人民区别开来。,69453,0,0,0,71,0,0,0,34318,0,0,0,0,0,0
,我每天都自问：“什么才是对的？”,69454,0,0,0,71,0,0,0,34317,0,0,0,0,0,0
,夺日者也在这里活动。联盟和部落相互合作。,69455,0,0,0,71,0,0,0,34319,0,0,0,0,0,0
,如果我们穷兵黩武，整个世界的希望就将破灭。,69456,0,0,0,71,0,0,0,34320,0,0,0,0,0,0
,我将这座城市视为一盏指路的明灯。,69457,0,0,0,71,0,0,0,34321,0,0,0,0,0,0
,只有对彼此充满信任，这份希望才能留存。,69458,0,0,0,71,0,0,0,34322,0,0,0,0,0,0
,"I see our city as a beacon of light, showing the way.",69459,0,0,0,71,0,0,0,0,0,0,0,0,0,0
,"If we can trust one another here, then there's hope for the rest of the world.",69460,0,0,0,71,0,0,0,0,0,0,0,0,0,0
,谢谢你，安度因。,69461,0,0,0,71,0,0,0,34323,0,0,0,0,0,0
我明白。我会跟父亲谈的。,,69462,0,0,0,70,0,0,34181,0,0,0,0,0,0,0
多年来，它饱受煎熬，慢慢积蓄力量。,,69504,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,这……太神奇了……一种未被开发原始奥术能量。,69505,0,0,1,69,0,0,0,0,0,0,0,0,0,0
,想想吧，只要有一小部分这种力量，我们能召唤出什么样的恶魔来啊！,69506,0,0,1,69,0,0,0,0,0,0,0,0,0,0
召唤……呵呵，应该想象一下有了这样的力量，我们能够变成什么……,,69507,0,0,1,68,0,0,0,0,0,0,0,0,0,0
这股力量和艾泽拉斯永恒之井最初的那股力量并无二致。,,69508,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,所以，伊利丹就是靠这种办法役使了大量的恶魔……,69509,0,0,1,69,0,0,0,0,0,0,0,0,0,0
是的。作为酬劳，这些恶魔能够啜饮这个地方的能量。,,69510,0,0,1,68,0,0,0,0,0,0,0,0,0,0
在这股能量的滋养下，它们能够摆脱对燃烧军团魔法的依赖。,,69511,0,0,1,68,0,0,0,0,0,0,0,0,0,0
依我所见，他之所以追寻这股原始能量，是想要利用它来帮助血精灵们摆脱对太阳井的依赖……但由于某些原因，他没有让血精灵接触它……,,69512,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,什么？？你这种说法毫无根据。,69513,0,0,1,69,0,0,0,0,0,0,0,0,0,0
你难道没有发现吗？伊利丹手下的恶魔并不像燃烧军团那样被熵化，被绿色的魔能腐蚀。,,69514,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,……你为什么要说这么多，坎雷萨德？,69515,0,0,1,69,0,0,0,0,0,0,0,0,0,0
在那时……我亲眼目睹了这一切……,,69516,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,……噢，拜托，你该不是又要跟我讲你那些恐怖故事了吧？,69519,0,0,1,69,0,0,0,0,0,0,0,0,0,0
……闭嘴。,,69520,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,……,69521,0,0,1,69,0,0,0,0,0,0,0,0,0,0
我想我更喜欢变成哑巴的你。,,69522,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,你听到了吗？！那些灰舌恶狗要过来了。我们快点开始仪式吧！,69523,0,0,1,69,0,0,0,0,0,0,0,0,0,0
很好。等水晶完全充能完毕，我们再回来。,,69524,0,0,1,68,0,0,0,0,0,0,0,0,0,0
你害我损失了一个好战士，小王子。你将为此付出代价。,,69558,0,0,0,70,0,0,34205,0,0,0,0,0,0,0
你错了，加尔鲁什。,,69559,0,0,0,70,0,0,34174,0,0,0,0,0,0,0
死吧，小崽子！！,,69560,0,0,0,70,0,0,34206,0,0,0,0,0,0,0
魔古族用圣钟制造混乱，而熊猫人制作了一个特殊的钟杵，能化混乱为祥和。它被埋藏了数千年，直到今天。,,69561,0,0,0,70,0,0,34175,0,0,0,0,0,0,0
你休想得逞，加尔鲁什。,,69562,0,0,0,70,0,0,34176,0,0,0,0,0,0,0
吉安娜！达拉然出什么事了？被袭击了吗？,,69619,0,0,0,70,0,0,34718,0,0,0,0,0,0,0
,肯瑞托内部出了叛徒。我已经控制了局势。,69620,0,0,0,71,0,0,0,34324,0,0,0,0,0,0
怎么会？,,69621,0,0,0,70,0,0,34719,0,0,0,0,0,0,0
,我将部落逐出了达拉然。你的目的达到了，陛下：肯瑞托将属于联盟。,69622,0,0,0,71,0,0,0,34325,0,0,0,0,0,0
,我记得我说的话。可我信错了人。,69623,0,0,0,71,0,0,0,34326,0,0,0,0,0,0
可你说——,,69624,0,0,0,70,0,0,34720,0,0,0,0,0,0,0
那些辛多雷——夺日者呢？,,69625,0,0,0,70,0,0,34721,0,0,0,0,0,0,0
,投降的人将被送去紫罗兰监狱。而选择对抗的人，我不保证他们的性命。,69626,0,0,0,71,0,0,0,34327,0,0,0,0,0,0
你在行动前应该和我谈谈——,,69627,0,0,0,70,0,0,34722,0,0,0,0,0,0,0
,怎么管理肯瑞托是我的事。,69628,0,0,0,71,0,0,0,34328,0,0,0,0,0,0
我一直在与辛多雷谈判。我们正在商讨辛多雷重返联盟的可能性！你在这种时候攻击他们的人，这只会——,,69629,0,0,0,70,0,0,34723,0,0,0,0,0,0,0
,那是他们自己选的路。,69630,0,0,0,71,0,0,0,34329,0,0,0,0,0,0
你把他们又推向了部落。,,69631,0,0,0,70,0,0,34724,0,0,0,0,0,0,0
,这是自欺欺人。一入部落，再难回头。我现在明白了。我正在动员肯瑞托。,69632,0,0,0,71,0,0,0,34330,0,0,0,0,0,0
吉安娜。我们得合作。联盟必须团结一致。,,69633,0,0,0,70,0,0,34725,0,0,0,0,0,0,0
,不要劝我了，瓦里安。,69634,0,0,0,71,0,0,0,34331,0,0,0,0,0,0
情况有变。,,69635,0,0,0,68,0,4,34726,0,0,0,0,0,0,0
加尔鲁什袭击了我的儿子……？他人呢？,,69637,0,0,0,68,0,0,34644,0,0,0,0,0,0,0
,安度因！,69638,0,0,0,69,0,0,0,34295,0,0,0,0,0,0
安度因，你到底在想什么？我真该把你送回暴风城！,,69639,0,0,0,68,0,0,34645,0,0,0,0,0,0,0
他还活着，可全身的骨头都碎了。,,69640,0,0,0,68,0,0,34296,0,0,0,0,0,0,0
去找维伦，马上带他来！,,69641,0,0,0,68,0,0,34646,0,0,0,0,0,0,0
艾萨斯！你还活着。,,69642,0,0,0,70,0,0,34253,0,0,0,0,0,0,0
多亏这位英雄，我们逃了出来。还有许多人被送去了紫罗兰监狱。,,69643,0,0,0,70,0,0,34168,0,0,0,0,0,0,0
Anar’alash denal！谁来告诉我达拉然怎么了？,,69644,0,0,0,70,0,0,34254,0,0,0,0,0,0,0
普罗德摩尔！她将夺日者逐出了城市。她要将部落赶出肯瑞托！,,69645,0,0,0,70,0,0,34169,0,0,0,0,0,0,0
她太过分了。联盟的战斗法师肯定横行达拉然了。那个人类……巫婆！,,69646,0,0,0,70,0,0,34255,0,0,0,0,0,0,0
他们何时才能明白，才能看清？正是联盟的偏见与猜忌促成了部落！？他们把我们推向了地狱咆哮的部落。,,69647,0,0,0,70,0,0,34256,0,0,0,0,0,0,0
大人……,,69648,0,0,0,70,0,0,34170,0,0,0,0,0,0,0
哈杜伦，召集游侠。罗曼斯，集结血法师，让夺日者也加入你们。,,69649,0,0,0,70,0,0,34257,0,0,0,0,0,0,0
我们辛多雷要亲手掌握自己的未来。,,69650,0,0,0,70,0,0,34258,0,0,0,0,0,0,0
把这该死的玩意拿走！地狱咆哮用血精灵的鲜血换取他的宝物。真希望这钟把他毁了。,,69651,0,0,0,70,0,0,34259,0,0,0,0,0,0,0
大人。你会是个好酋长的。,,69652,0,0,0,70,0,0,34171,0,0,0,0,0,0,0
大人。你会是个好酋长的。,,69653,0,0,0,70,0,0,34278,0,0,0,0,0,0,0
或许如此。把我的剑拿来。该我行动了。,,69654,0,0,0,70,0,0,34260,0,0,0,0,0,0,0
准备工作完成了吗？,,69686,0,0,6,70,0,0,34337,0,0,0,0,0,0,0
是的，大人。陷阱已经设下。圣钟将安全地留在墓穴里，等待雷电之王的归来。,,69687,0,0,273,70,0,0,34202,0,0,0,0,0,0,0
我们只需撤走工人和剩余的战士即可。,,69688,0,0,1,70,0,0,34203,0,0,0,0,0,0,0
那好吧。愿兄弟们的鬼魂永远庇佑此地。,,69689,0,0,1,70,0,0,34204,0,0,0,0,0,0,0
没有时间了。影踪派追过来了。不能让他们发现圣钟的下落。,,69690,0,0,274,70,0,0,34338,0,0,0,0,0,0,0
他们不会就这样白白牺牲的。,,69691,0,0,1,70,0,0,34339,0,0,0,0,0,0,0
你也不会白死的，阿瓦图。,,69692,0,0,5,70,0,0,34340,0,0,0,0,0,0,0
混沌的追随者……恶魔的召唤者……暗影的掌控者……,,69809,0,0,0,70,0,0,0,0,0,0,0,0,0,0
你们的存在逃不出我们的注意，$c。,,69811,0,0,0,70,0,0,0,0,0,0,0,0,0,0
就像伊利丹，你总是努力想要掌控那消磨心志的混沌之力。,,69812,0,0,0,70,0,0,0,0,0,0,0,0,0,0
你是在绝对的强权和彻底的堕落间走钢丝。,,69813,0,0,0,70,0,0,0,0,0,0,0,0,0,0
艾泽拉斯击退了燃烧军团，你也战胜了你内心的黑暗并控制了它。,,69815,0,0,0,70,0,0,0,0,0,0,0,0,0,0
或许你能做到伊利丹没能做到的事……或许你能接受这个宇宙的无序。,,69816,0,0,0,70,0,0,0,0,0,0,0,0,0,0
你们可以达到我们无法企及的领域。你们可以在九死一生的恶劣环境下顽强生存。,,69818,0,0,0,70,0,0,0,0,0,0,0,0,0,0
坎雷萨德试图制造的神器并不完整。,,69819,0,0,0,70,0,0,0,0,0,0,0,0,0,0
它能赋予凡人大规模施法的能力……可他们很快就会无法控制那股力量。,,69820,0,0,0,70,0,0,0,0,0,0,0,0,0,0
我可以解开水晶的力量，可只有你才能决定如何使用它。,,69822,0,0,0,70,0,0,0,0,0,0,0,0,0,0
你一定要谨慎选择，$n。,,69823,0,0,0,70,0,0,0,0,0,0,0,0,0,0
占位符,占位符,70155,0,0,0,70,0,0,0,0,0,0,0,0,0,0
一口以血肉为坯，以星辰之火锻造，以大地之血熔接而成的大钟。,,70156,0,0,0,70,0,0,0,0,0,0,0,0,0,0
这口钟响起时，足以震动世界，上达天听。,,70157,0,0,0,70,0,0,0,0,0,0,0,0,0,0
在战场上，那钟声能让雷神的战士们热血沸腾。,,70158,0,0,0,70,0,0,0,0,0,0,0,0,0,0
它能催化恨意和怒火，让战士们在战场上获得力量。,,70159,0,0,0,70,0,0,0,0,0,0,0,0,0,0
圣钟的尖啸还能在皇帝的敌人心中植入恐惧和猜忌，让他们望风而逃。,,70160,0,0,0,70,0,0,0,0,0,0,0,0,0,0
雷电之王对它的力量敬畏不已，称它为“众神之声”，并将它命名为圣钟。,,70161,0,0,0,70,0,0,0,0,0,0,0,0,0,0
后来，雷电之王陨落，圣钟几易其手。许多人觊觎它的力量。也有人想让它永远沉寂。可他们都失败了。,,70162,0,0,0,70,0,0,0,0,0,0,0,0,0,0
最终，寇茹织法者夺回了圣钟，把它藏了起来。从此，圣钟就失落在了历史的长河之中。,,70163,0,0,0,70,0,0,0,0,0,0,0,0,0,0
无毛怪，我回来了！,,70184,0,0,0,70,0,0,0,0,0,0,0,0,0,0
,肯瑞托向来不乏滥用力量之徒。克尔苏加德把魔法知识用在了死灵法术上。,70258,0,0,0,71,0,0,0,34315,0,0,0,0,0,0
事情不能只看表面，泰兰德。而且我儿子说这是个圣地。,,70261,0,0,1,70,0,0,34688,0,0,0,0,0,0,0
对方早有准备。不能被他们牵着走，得把他们引出来。,,70262,0,0,1,70,0,0,34689,0,0,0,0,0,0,0
,我们把他们堵在了寺院里。应该立刻进攻！,70299,0,0,1,71,0,0,0,34290,0,0,0,0,0,0
,那就更该净化它了。,70300,0,0,1,71,0,0,0,34291,0,0,0,0,0,0
,你在浪费宝贵的时间。,70301,0,0,1,71,0,0,0,34292,0,0,0,0,0,0
童福！来点吃的。,,70329,0,0,0,68,0,0,34610,0,0,0,0,0,0,0
联盟的领袖——国王瓦里安·乌瑞恩。,,70330,0,0,0,68,0,0,34561,0,0,0,0,0,0,0
你知道吗？他曾做过角斗士。没错，我调查过。,,70331,0,0,0,68,0,0,34562,0,0,0,0,0,0,0
当时失忆的他，在部落竞技场里厮杀求生。,,70332,0,0,0,68,0,0,34563,0,0,0,0,0,0,0
在那里，他叫“洛戈什”，外号“幽魂之狼”。,,70333,0,0,0,68,0,0,34564,0,0,0,0,0,0,0
他战技超群。可他…能当领袖吗？,,70334,0,0,0,68,0,0,34565,0,0,0,0,0,0,0
想想吧！他的敌人利用了我父亲引发的大灾变。,,70335,0,0,0,68,0,0,34566,0,0,0,0,0,0,0
部落的军队在浩劫之后席卷大地。,,70336,0,0,0,68,0,0,34567,0,0,0,0,0,0,0
瓦里安·乌瑞恩却没有利用灾难赢得军事优势。,,70337,0,0,0,68,0,0,34568,0,0,0,0,0,0,0
这是因为他软弱……？还是因为太讲原则？,,70338,0,0,0,68,0,0,34569,0,0,0,0,0,0,0
更大的问题是：原则能赢得战争吗？,,70339,0,0,0,68,0,0,34570,0,0,0,0,0,0,0
潘达利亚对你们的国王无疑将是个挑战。,,70340,0,0,0,68,0,0,34571,0,0,0,0,0,0,0
让我们看看他的能力。,,70341,0,0,0,68,0,0,34572,0,0,0,0,0,0,0
让我们看看联盟是否能够统治艾泽拉斯。,,70342,0,0,0,68,0,0,34573,0,0,0,0,0,0,0
加尔鲁什·地狱咆哮！部落酋长。,,70343,0,0,0,68,0,0,34574,0,0,0,0,0,0,0
他并非一直如此强硬。,,70344,0,0,0,68,0,0,34575,0,0,0,0,0,0,0
在德拉诺，他就是个可怜虫。他父亲的过去总是纠缠着他。,,70345,0,0,0,68,0,0,34576,0,0,0,0,0,0,0
我明白，加尔鲁什。我知道背负父亲的罪孽是什么感觉。,,70346,0,0,0,68,0,0,34577,0,0,0,0,0,0,0
让加尔鲁什这样的战士上台本身就说明了——,,70347,0,0,0,68,0,0,34578,0,0,0,0,0,0,0
部落正面临转折。这场战争将定义你们。,,70348,0,0,0,68,0,0,34579,0,0,0,0,0,0,0
什么才是部落？,,70349,0,0,0,68,0,0,34580,0,0,0,0,0,0,0
它究竟是为了人民的未来而拼搏的复仇工具？,,70350,0,0,0,68,0,0,34581,0,0,0,0,0,0,0
还是为了团结互助而建立起来的，庇护受压迫者的牢固同盟？,,70351,0,0,0,68,0,0,34582,0,0,0,0,0,0,0
或者说，仅仅是一个权宜之计，由一群各怀目标的盟友临时拼凑而成？,,70352,0,0,0,68,0,0,34583,0,0,0,0,0,0,0
所以我想问你：部落的灵魂是什么？,,70353,0,0,0,68,0,0,34584,0,0,0,0,0,0,0
我们将在潘达利亚寻找答案。,,70354,0,0,0,68,0,0,34585,0,0,0,0,0,0,0
让我看看部落的实力吧，勇士！,,70355,0,0,0,68,0,0,34586,0,0,0,0,0,0,0
向我证明，部落有资格统治艾泽拉斯。,,70356,0,0,0,68,0,0,34587,0,0,0,0,0,0,0
你的确是一个英雄楷模。是联盟事业的勇士。,,70357,0,0,0,68,0,0,34588,0,0,0,0,0,0,0
还记得我们之前的谈话吗？,,70358,0,0,0,68,0,0,34589,0,0,0,0,0,0,0
我们分析了你的国王。我一直在密切关注他。,,70359,0,0,0,68,0,0,34590,0,0,0,0,0,0,0
他的确有着狼的灵魂。他能像狼一样战斗。,,70360,0,0,0,68,0,0,34591,0,0,0,0,0,0,0
看了他的作为，我明白了一件事。,,70361,0,0,0,68,0,0,34592,0,0,0,0,0,0,0
狼是群居动物。,,70362,0,0,0,68,0,0,34593,0,0,0,0,0,0,0
你的国王召唤狼群，组成了“联盟”，赋予这个词真正的涵义。,,70363,0,0,0,68,0,0,34594,0,0,0,0,0,0,0
他的路还很长。他刚迈出第一步。,,70364,0,0,0,68,0,0,34595,0,0,0,0,0,0,0
然而，有你这样的英雄在，联盟就没有什么做不成的事。,,70365,0,0,0,68,0,0,34596,0,0,0,0,0,0,0
童福：把东西拿来！,,70366,0,0,0,68,0,0,34597,0,0,0,0,0,0,0
你对这份事业的贡献配得上这份奖励。,,70367,0,0,0,68,0,0,34598,0,0,0,0,0,0,0
和你一样，我也在潘达利亚锻炼自己。相信结果会让你满意的。,,70368,0,0,0,68,0,0,34599,0,0,0,0,0,0,0
挑选奖励吧！,,70369,0,0,0,68,0,0,34600,0,0,0,0,0,0,0
小心，英雄。雷电之王的回归既是威胁……也是机遇！,,70370,0,0,1,68,0,0,34601,0,0,0,0,0,0,0
你的确是一个英雄楷模。是部落事业的勇士。,,70371,0,0,0,68,0,0,34602,0,0,0,0,0,0,0
还记得我们之前的谈话吗？,,70372,0,0,0,68,0,0,34603,0,0,0,0,0,0,0
我们谈了你的酋长。他内心的矛盾和外在的征服欲。,,70373,0,0,0,68,0,0,34604,0,0,0,0,0,0,0
我问过你：部落的灵魂是什么？,,70374,0,0,0,68,0,0,34605,0,0,0,0,0,0,0
你在潘达利亚南岸和其他地方的努力已经给了我答案。,,70375,0,0,0,68,0,0,34606,0,0,0,0,0,0,0
你就是部落的灵魂。,,70376,0,0,0,68,0,0,34607,0,0,0,0,0,0,0
你在不久的未来定义你的人民。,,70377,0,0,0,68,0,0,34608,0,0,0,0,0,0,0
我想让你为未来的试炼做好准备。,,70378,0,0,0,68,0,0,34609,0,0,0,0,0,0,0
欢迎回来，联盟的英雄！沿海的战斗进行得如何？,,70379,0,0,6,68,0,0,34557,0,0,0,0,0,0,0
你杀掉他了吗？血柄曾在南贫瘠之地为部落效命。你为许多人报了仇，勇士。,,70380,0,0,6,68,0,0,34558,0,0,0,0,0,0,0
欢迎回来，部落的英雄！沿海的战斗进行得如何？,,70381,0,0,6,68,0,0,34559,0,0,0,0,0,0,0
那么，双辫将军死了吗？他是联盟在南贫瘠之地行动的关键人物。你干得很好。,,70382,0,0,6,68,0,0,34560,0,0,0,0,0,0,0
那把细细的钟杵曾经闪亮而神圣。,,70409,0,0,0,70,0,0,0,0,0,0,0,0,0,0
但它只是用来敲钟的，我才不想要呢。,,70410,0,0,0,70,0,0,0,0,0,0,0,0,0,0
可是魔古族偷走了那口钟，我一个猢狲应该怎么办？,,70411,0,0,0,70,0,0,0,0,0,0,0,0,0,0
我想那些混蛋肯定还要偷钟杵。,,70412,0,0,0,70,0,0,0,0,0,0,0,0,0,0
魔古族不聪明，他们看不清事物存在的原因。,,70413,0,0,0,70,0,0,0,0,0,0,0,0,0,0
美猴王折断了钟杵，把碎片藏得远远的。,,70414,0,0,0,70,0,0,0,0,0,0,0,0,0,0
我的猢狲们带着这些碎片，去往大陆各地。,,70415,0,0,0,70,0,0,0,0,0,0,0,0,0,0
它们被伪装成“漂亮的小东西”，从未落入魔古族之手。,,70416,0,0,0,70,0,0,0,0,0,0,0,0,0,0
只要把钟杵的头和柄合起来，它就又完整了。,,70417,0,0,0,70,0,0,0,0,0,0,0,0,0,0
再配上一点药膏，就能驱除这口钟的邪恶。,,70418,0,0,0,70,0,0,0,0,0,0,0,0,0,0
如果“加尔鲁什”拥有了这口钟，那我们只能做一件事情了。,,70419,0,0,0,70,0,0,0,0,0,0,0,0,0,0
我会召集我的猢狲朋友们，重铸这把钟杵。,,70420,0,0,0,70,0,0,0,0,0,0,0,0,0,0
但愿能成功。根据我的调查，这个青玉战神不是什么好东西。准备好战斗吧。,,70716,0,0,0,70,0,0,0,0,0,0,0,0,0,0
让我们开始吧。,,70824,0,0,0,64,0,0,0,0,2,0,0,0,0,0
你毫无机会。,,70825,0,0,0,64,0,0,0,0,2,0,0,0,0,0
什么？这怎么可能！,,70826,0,0,0,64,0,0,0,0,2,0,0,0,0,0
让我们给其他人一点机会，让他们也搞点破坏！,,70827,0,0,0,64,0,0,0,0,2,0,0,0,0,0
你真以为你所有的宠物都能活下来？,,70828,0,0,0,64,0,0,0,0,2,0,0,0,0,0
不！那可是我最喜爱的宠物！,,70829,0,0,0,64,0,0,0,0,2,0,0,0,0,0
,国王，我保证。肯瑞托一定会让加尔鲁什受到最严厉的惩罚。血债必须血偿！,71016,0,0,0,69,0,0,0,34496,0,0,0,0,0,0
