ID,Name_lang,Location_lang,Description_lang,MapPos[0],MapPos[1],WorldPos[0],WorldPos[1],GarrTypeID,GarrMissionTypeID,GarrFollowerTypeID,MaxFollowers,MissionCost,MissionCostCurrencyTypesID,OfferedGarrMissionTextureID,UiTextureKitID,EnvGarrMechanicID,EnvGarrMechanicTypeID,PlayerConditionID,GarrMissionSetID,TargetLevel,TargetItemLevel,MissionDuration,TravelDuration,OfferDuration,BaseCompletionChance,BaseFollowerXP,OvermaxRewardPackID,FollowerDeathChance,AreaID,Flags,AutoMissionScalar,AutoMissionScalarCurveID,AutoCombatantEnvCasterID
575,沒有終點的旅程,[ph],這艘聯盟航空母艦正要前往暴風之盾，上面載滿了新兵和補給。不過從影月谷到艾斯蘭可是很長的一趟旅程啊。,837,463,0,0,2,40,2,2,150,1101,0,204,0,0,34841,72,100,0,64800,0,1814400,30,5000,0,30,0,0,1,0,0
576,長程打擊,[ph],懦弱的聯盟狗！他們還在影月谷水域的時候，就開始攻擊我們的航空母艦。讓他們知道怎樣的攻擊才叫做真正的威脅！,841,511,0,0,2,40,2,2,150,1101,0,204,0,0,34841,72,100,0,64800,0,1814400,30,5000,0,30,0,0,1,0,0
577,死得其所,[ph],影月谷周遭的水域有聯盟潛水艇定時巡邏，不過這兩艘離岸很遠，附近看起來沒有同伴。讓我們來送上一些「溫暖」。,757,553,0,0,2,40,2,2,100,1101,0,204,0,0,34437,72,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
578,健步如飛,[ph],如果我們偷走聯盟的靴子，讓赤腳的法師在旅途中受傷死亡，這樣算是部落的擊殺嗎？當然算！而且我們還有新鞋子穿！,753,448,0,0,2,40,2,2,100,1101,0,204,0,0,34437,72,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
579,月光海岸慘案,[ph],"部落船艦等著聯盟前去掠奪，
月下漫步加上財寶益善多多，
最好容忍那些藍紫色的種種。",689,450,0,0,2,40,2,2,100,1101,0,204,0,0,34437,72,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
580,想要就得自己來,[ph],聯盟軍隊在影月谷過的日子超爽。草木扶疏、氣候溫和、補給充裕…說不定還有很多新鮮培根可以吃！讓那些爽兵付出代價！,753,504,0,0,2,40,2,2,100,1101,0,204,0,0,34437,72,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
581,鎖甲快遞，風雨無阻,[ph],陶土議會敦促我們將搶來的鎖甲平均分配給用得上的人。否則元素們可能會不太高興。,884,468,0,0,2,40,2,2,150,1101,0,204,0,0,34842,72,100,0,64800,0,1814400,30,5000,0,30,0,0,1,0,0
582,搶錢搶糧搶布料,[ph],敵人正從影月谷送一批裁縫貨物到暴風之盾去。攔劫那些貨物，我們再來分享戰利品。,640,581,0,0,2,40,2,2,150,1101,0,204,0,0,34842,72,100,0,64800,0,1814400,30,5000,0,30,0,0,1,0,0
583,防曬對策,[ph],德萊尼打造的鎧甲就和部落的一樣堅固。所以叫你的士兵去搶下那些貨物，不然就讓他們裸體上戰場！,792,476,0,0,2,40,2,2,150,1101,0,204,0,0,34842,72,100,0,64800,0,1814400,30,5000,0,30,0,0,1,0,0
584,玩命貨運之聯盟甩尾,[ph],又是美好的一天，又是一批往艾斯蘭的聯盟貨物。他們這次想偷偷摸摸的來，繞到艾斯蘭東邊再回暴風之盾嗎？沒用的！,873,422,0,0,2,40,2,2,150,1101,0,204,0,0,34842,72,100,0,64800,0,1814400,30,5000,0,30,0,0,1,0,0
585,塔南海峽,[ph],敵方的航空母艦把守著海峽入口，幹掉它的話，我們就能往北掃蕩鑿船者海岸，往南切斷聯盟的補給線。,807,551,0,0,2,40,2,2,75,1101,0,204,0,0,34437,72,100,0,14400,0,1814400,30,2000,0,30,0,0,1,0,0
586,魔法空窗期,[ph],當大法師卡德加去忙的時候，有艘敵方的船艦趁機把守住了往贊格拉的東方通道。他們看來是想討戰，別讓他們失望。,581,392,0,0,2,40,2,2,75,1101,0,204,0,0,34437,72,100,0,14400,0,1814400,30,2000,0,30,0,0,1,0,0
587,好東西都歸我,[ph],這艘船載滿了鎧甲，只是碰巧被聯盟士兵穿在身上，但你怎麼能忍受讓聯盟的混蛋穿我們的鎧甲？,841,371,0,0,2,40,2,2,75,1101,0,204,0,0,34437,72,100,0,14400,0,1814400,30,2000,0,30,0,0,1,0,0
588,小心中計,[ph],這艘驅逐艦看來離岸很遠又無法動彈。但斥候回報指出這是騙局，因為有艘潛水艇正在水下巡邏。,822,575,0,0,2,40,2,2,75,1101,0,204,0,0,34437,72,100,0,14400,0,1814400,30,2000,0,30,0,0,1,0,0
589,海洋之心,[ph],這片波光粼粼又充滿危險的水域，吸收了海床上珍貴石頭的魔法能力。這種寶石可以拿來做成強大的項鍊。,762,601,0,0,2,40,2,2,100,1101,0,204,0,0,34842,72,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
590,天藍瀉湖,[ph],雖然名字聽起來很祥和，但我建議船員們要戴防毒面具。因為當地的空氣有毒！而這也是部落派潛水艇的原因。,133,268,0,0,2,37,2,2,100,1101,0,203,0,0,34843,73,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
591,培根大餐,[ph],霜豬岬沒有任何戰術價值，甚至不值得派航空母艦巡邏。但是當部落發現我們要運出野豬的計畫之後，情況就改變了。,113,143,0,0,2,37,2,2,100,1101,0,203,0,0,34843,73,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
592,凜冬未盡,[ph],獸人把這裡命名為冰咬海岸，不是因為這裡有挫冰可以吃，而是寒意在兩秒內就會撕咬鑽進你的骨頭裡。,319,66,0,0,2,37,2,2,100,1101,0,203,0,0,34843,73,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
593,石怒崖,[ph],血槌巨魔在這裡和他們的歐格隆主子一起生活，而歐格隆常常用岩石猛砸地面。總之是個有趣的旅遊景點。,274,57,0,0,2,37,2,2,100,1101,0,203,0,0,34844,73,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
594,香酥脆，雞肉味,[ph],霜釣海灣盛產一種外貌噁心的魚，但只要懂得料理的話，味道相當不錯。幫我帶一大堆回來！,390,98,0,0,2,40,2,2,150,1101,0,203,0,0,34844,82,100,0,14400,0,1814400,30,2000,0,30,0,0,1,0,0
595,才不讓你魔化呢,[ph],部落打算攻擊冰痕骨墳。但假如他們失敗的話，只會讓暗影議會的邪惡魔法更加強化。不論任何代價都要阻止部落！,167,96,0,0,2,40,2,2,150,1101,0,203,0,0,34844,82,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
596,贊格海岸,[ph],德拉諾有許多種族會出高價買下這些大蘑菇，這表示如果我們不插手的話，短視的部落很快就會把這些蘑菇採光。,365,255,0,0,2,40,2,2,150,1101,0,203,0,0,34844,82,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
597,燃燒冰川,[ph],對啊，這裡終年下雪又有火山活動，但不表示氣溫會因此平衡。不過別擔心，沒有要讓你上岸的意思。,270,270,0,0,2,40,2,2,150,1101,0,203,0,0,34844,73,100,0,64800,0,1814400,30,5000,0,30,0,0,1,0,0
598,別想迴避我,[ph],部落的軍隊評估到了北邊以後，就能避開我們的船艦。但顯然評估不是部落的強項。,173,45,0,0,2,40,2,2,150,1101,0,203,0,0,34844,73,100,0,64800,0,1814400,30,5000,0,30,0,0,1,0,0
599,技術才是王道,[ph],戰艦剋驅逐艦，航空母艦剋戰艦，潛水艇剋航空母艦，但是驅逐艦又剋潛水艇。總之，技術才是關鍵。,30,242,0,0,2,40,2,2,150,1101,0,203,0,0,34844,73,100,0,64800,0,1814400,30,5000,0,30,0,0,1,0,0
600,你先動手的,[ph],嗜血的獸人畜牲即使在距離霜火峰這麼遠的水域，還是攻擊了我們的航空母艦。我們絕不白白挨打，反擊他們！,32,38,0,0,2,40,2,2,150,1101,0,203,0,0,34844,73,100,0,64800,0,1814400,30,5000,0,30,0,0,1,0,0
601,死獸人不需要靴子,[ph],別抱怨了，說不定其實沒有你想像的那麼臭！,32,143,0,0,2,40,2,2,100,1101,0,203,0,0,34843,73,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
602,發現太多發現了！,[ph],我們的間諜發現部落會定期經由南風崖運送物資到沃格爾。而我們發現部落還沒發現我們已經發現他們的行蹤！,148,208,0,0,2,40,2,2,100,1101,0,203,0,0,34843,73,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
603,極速攔截,[ph],載運鎧甲的部落船艦正往北航行，現在正經過天槌。如果巨魔沒辦法扣下這批貨物。敵人很快就可以穿上這些鎧甲了。一定要阻止部落。,70,118,0,0,2,40,2,2,100,1101,0,203,0,0,34843,73,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
604,冰川海灣,[ph],部落抵達霜火峰的船艦大致上還算完整，或許獸人也不像我們認定的那麼無腦，除非他們把價值連城的貨物弄丟了。,83,45,0,0,2,40,2,2,100,1101,0,203,0,0,34843,73,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
605,舊衣回收,[ph],就假裝這是哥哥或姊姊用過的吧。不過還是徹底洗一下，比較保險。,115,94,0,0,2,40,2,2,150,1101,0,203,0,0,34845,73,100,0,64800,0,1814400,30,5000,0,30,0,0,1,0,0
606,好東西就該自己用,[ph],索姆瓦的獸人總是為部落提供上好的毛皮和柔軟的皮革。但這些東西給粗魯的敵人當衣服實在太可惜了。,128,47,0,0,2,40,2,2,150,1101,0,203,0,0,34845,73,100,0,64800,0,1814400,30,5000,0,30,0,0,1,0,0
607,重金屬來囉,[ph],這些超載的戰艦讓貨物滿到連甲板都看不到了。幫他們上一課，讓他們知道要小心為上，順便減輕他們的負擔。,32,85,0,0,2,40,2,2,150,1101,0,203,0,0,34845,73,100,0,64800,0,1814400,30,5000,0,30,0,0,1,0,0
608,侵門踏戶,[ph],奧魯那海岸的地獄吼部隊越來越少，結果部落竟然得寸進尺，把這裡當作上下貨的地點！,373,313,0,0,2,40,2,2,150,1101,0,203,0,0,34845,73,100,0,64800,0,1814400,30,5000,0,30,0,0,1,0,0
609,虎視眈眈的銳鰭,[ph],拿下敵人的補給船，動作要快，不然就有人要落海了。獸人把這裡叫做霜凍深海是有理由的。,79,182,0,0,2,40,2,2,75,1101,0,203,0,0,34843,73,100,0,14400,0,1814400,30,2000,0,30,0,0,1,0,0
610,勒奈恩海岸,[ph],取得高級皮革的過程相當乏味，但現在部落正好打算射殺多頭蛇然後剝牠們的皮。那相當耗體力，但對我們來說是取得豐厚報酬的契機。,399,36,0,0,2,40,2,2,75,1101,0,203,0,0,34843,73,100,0,14400,0,1814400,30,2000,0,30,0,0,1,0,0
611,死亡金屬之旅,[ph],送往沃格爾的貨物必定會先經過蒼白海灣，那裡有可怕的海流和尖利的礁石。所以那也是我們襲擊的最佳時機。,81,281,0,0,2,40,2,2,75,1101,0,203,0,0,34843,73,100,0,14400,0,1814400,30,2000,0,30,0,0,1,0,0
612,時尚生死鬥,[ph],獸人的布甲就和我們的一樣柔軟舒適。吩咐你的法師，要他們拿下並穿上那些貨物，就算是地精也不例外。快動手吧。,32,193,0,0,2,40,2,2,75,1101,0,203,0,0,34843,73,100,0,14400,0,1814400,30,2000,0,30,0,0,1,0,0
613,先找到先贏,[ph],有個獸人戰士正搭船前往霜火峰，而且還笨手笨腳地把一條魔法項鍊掉進海裡。給他和那艘船一個痛快。,322,274,0,0,2,40,2,2,100,1101,0,203,0,0,34845,73,100,0,28800,0,1814400,30,3000,0,30,0,0,1,0,0
614,[ph],[ph],[ph],693,214,0,0,2,37,2,3,125,1101,0,165,0,0,5793,26,100,0,172800,0,1814400,0,8000,0,50,0,1,1,0,0
615,潛艇，河獸，傻傻分不清楚,[ph],鋼鐵部落因為一艘不明潛艇靠近要塞而全面緊急動員。但事實上，那只是一支河獸。,30,455,0,0,2,40,2,2,150,1101,0,205,0,0,34846,82,100,0,64800,0,1814400,30,5000,0,30,0,1,1,0,0
616,浪花女神,[ph],德拉諾的大海看盡了人間生死之事。就像這艘船上的船員便葬身於此，永遠在海中不得安息。,779,36,0,0,2,40,2,2,200,1101,0,165,0,0,35716,82,100,0,172800,0,1814400,30,8000,0,30,0,1,1,0,0
617,岩岸襲擊,[ph],這艘幽靈船伺機而動，等著攻擊接近格古隆德東部可怕海岸，且毫無防備的水手。,551,238,0,0,2,40,2,2,150,1101,0,165,0,0,34848,82,100,0,28800,0,172800,30,3000,0,30,0,1,1,0,0
618,絕命寶藏,[ph],滿船的財寶讓這艘驅逐艦走上滅亡之路。船員們互相屠殺，最後全都成為詛咒的幽靈，無法享用那些以生命做為代價的財寶。,216,457,0,0,2,40,2,2,150,1101,0,205,0,0,34849,82,100,0,172800,0,172800,30,8000,0,30,0,1,1,0,0
619,流浪海洋生物救援行動,[ph],在狂風暴雨之中，有條年輕的鯊魚被遺棄在納葛蘭外海。保護牠不受到鋼鐵部落的攻擊，這條鯊魚就有可能跟你回家。,203,545,0,0,2,40,2,2,150,1101,0,205,0,0,34166,82,100,0,64800,0,1814400,30,5000,0,30,0,1,1,0,0
620,黃金入手，海域我有,[ph],這些殘酷的幽靈水手始終在這片未知的海域遊蕩，相當致命。據說他們在生前都拿到了相當豐厚的報酬。,858,283,0,0,2,40,2,2,150,1101,0,165,0,0,34636,82,100,0,64800,0,172800,30,5000,0,30,0,1,1,0,0
621,要命的生意有人做,[ph],一方面有瘋狂的活屍，但另一方面則是一大筆財富。來吧，我們都知道你會答應的。,753,81,0,0,2,40,2,2,150,1101,0,165,0,0,34636,82,100,0,64800,0,172800,30,5000,0,30,0,1,1,0,0
622,好景不常,[ph],這些航空母艦在前往戰場的途中就被間諜給弄沉了。因為無法光榮戰死，這些幽靈船員決定讓其他的船一起陪葬，讓他們感受這種苦澀的滋味。,631,103,0,0,2,40,2,2,150,1101,0,205,0,0,34636,82,100,0,64800,0,172800,30,5000,0,30,0,1,1,0,0
623,擊穿厚甲,[ph],驅逐艦的船殼太厚了，用一般的炮彈根本打不穿。所以我們特別打造出戰艦，專門用來擊穿驅逐艦的裝甲。,92,167,0,0,2,39,2,1,50,1101,0,203,0,0,35572,76,100,0,14400,0,1814400,30,500,0,30,0,0,1,0,0
624,護衛運輸艦,[ph],需要運送士兵上戰場，或是載運重要貨物的時候，就會用上運輸艦。在這個訓練任務中派出運輸艦，並且確保它能完整到達目的地。,289,264,0,0,2,39,2,2,50,1101,0,203,0,0,35572,76,100,0,14400,0,1814400,30,500,0,30,0,0,1,0,0
625,水下潛行之術,[ph],我們設計的潛水艇可以無聲無息地接近缺乏警覺的航空母艦。在海灣裡有艘我們的航空母艦，你去試試吧。,124,231,0,0,2,39,2,1,50,1101,0,203,0,0,34891,76,100,0,14400,0,1814400,30,500,0,30,0,0,1,0,0
626,轟炸練習,[ph],要擊沉戰艦的最佳方式就是空襲。派出航空母艦，帶上頂尖的轟炸機飛行員，在它身上炸出幾個大洞！,397,81,0,0,2,39,2,1,50,1101,0,203,0,0,34893,76,100,0,14400,0,1814400,30,500,0,30,0,0,1,0,0
627,[ph],[ph],[ph],105,165,0,0,2,39,2,1,20,1101,0,203,0,0,5793,26,100,0,1800,0,1814400,0,400,0,50,0,0,1,0,0
628,微調深水炸彈,消逝之海,在遠離影月谷海岸的海域中，我們將潛水艇分別設置在不同深度的海裡。你可以派出驅逐艦，訓練他們獵殺潛艇的技巧。,732,579,0,0,2,39,2,1,50,1101,0,204,0,0,34175,75,100,0,14400,0,1814400,30,500,0,30,0,0,1,0,0
629,厚甲穿刺術,消逝之海,驅逐艦的外殼太厚了，用一般的炮彈根本打不穿。所以我們特別打造出戰艦，專門用來擊穿驅逐艦的裝甲。,843,556,0,0,2,39,2,1,50,1101,0,204,0,0,34175,75,100,0,14400,0,1814400,30,500,0,30,0,0,1,0,0
630,轟炸練習,消逝之海,要擊沉戰艦的最佳方式就是空襲。派出航空母艦，帶上頂尖的轟炸機飛行員，在它身上炸出幾個大洞！,815,491,0,0,2,39,2,1,50,1101,0,204,0,0,34892,75,100,0,14400,0,1814400,30,500,0,30,0,0,1,0,0
631,武器測試,消逝之海,[ph],579,414,0,0,2,39,2,2,30,1101,0,204,0,0,5793,26,100,0,3600,0,1814400,0,1000,0,50,0,0,1,0,0
632,空襲行動,消逝之海,[ph],781,476,0,0,2,39,2,2,30,1101,0,204,0,0,5793,26,100,0,3600,0,1814400,0,1000,0,50,0,0,1,0,0
633,尾隨主人,屏障之海,拿下鐵拳港，盤查俘虜，問出古爾丹旗艦的下落。,712,152,0,0,2,48,2,2,150,1101,0,165,0,0,35652,84,100,0,172800,0,1814400,30,8000,0,30,0,0,1,0,0
634,追查到底,鹹海深淵,俘虜供稱，古爾丹旗艦最後現身的地點就是在這片滿是暗礁與淺灘的危險海域。,328,588,0,0,2,48,2,2,150,1101,0,205,0,0,35653,84,100,0,172800,0,1814400,30,8000,0,30,0,0,1,0,0
635,Test Mission Anders,某地某處,每天第一個任務的成功率大增。你會獲得超酷的物品！,696,386,0,0,3,10,4,2,5,1220,0,106,0,27,5703,64,0,0,2,0,86400,1,0,0,0,7334,1,1,0,0
636,小試身手,塔南海峽,我們發現有艘部落的潛水艇在我們基地附近窺探。派出你新造好的驅逐艦，把它解決掉。,558,407,0,0,2,39,2,2,10,1101,0,204,0,0,34424,69,100,0,60,0,9999999,30,5,0,100,0,8,1,0,0
637,取回補給,鐵握港,我們的前哨站有額外的藍圖草稿和一艘原型船。派出運輸艦把那些東西拿回來吧。,581,227,0,0,2,39,2,1,5,1101,0,204,0,0,34421,69,100,0,60,0,9999999,30,5,0,0,0,0,1,0,0
638,小試身手,贊格海,我們發現有艘聯盟的潛水艇在我們基地附近窺探。駛出你的新驅逐艦，把它解決掉。,223,238,0,0,2,39,2,2,10,1101,0,203,0,0,34321,68,100,0,60,0,9999999,30,5,0,100,0,8,1,0,0
639,取回補給,贊格海,我們的前哨站有額外的藍圖草稿和一艘原型船。派出運輸艦把那些東西拿回來吧。,581,221,0,0,2,39,2,1,5,1101,0,203,0,0,34422,68,100,0,60,0,9999999,30,5,0,0,0,0,1,0,0
640,測試通訊,消逝之海,[ph],841,581,0,0,2,39,2,2,75,1101,0,204,0,0,5793,26,100,0,28800,0,1814400,0,2500,0,50,0,0,1,0,0
641,低潮又高潮,消逝之海,[ph],908,478,0,0,2,39,2,2,75,1101,0,204,0,0,5793,26,100,0,28800,0,1814400,0,2500,0,50,0,0,1,0,0
642,魔化的才厲害,[ph],黑石鑄造場打造出無數軍火之後，會送到地獄火堡壘灌注魔化能量。事關重大，我們要盡可能攔截或破壞這些武器。,629,208,0,0,2,40,2,2,200,1101,0,165,0,0,34750,83,100,0,14400,0,1814400,30,2000,0,30,0,1,1,0,0
643,搞砸劫奪者,[ph],保養鋼鐵劫奪者是全天候的後勤作業，需要黑石鑄造廠穩定地供應零件。破壞他們的補給線！,629,206,0,0,2,40,2,2,200,1101,0,165,0,0,34752,83,100,0,14400,0,1814400,30,2000,0,30,0,1,1,0,0
644,魔化之戰,[ph],黑石鑄造場會定期送出全新鑄造的火砲到塔南森林，用來強化地獄火堡壘的防禦。所以我們每擊沉一艘船，都能拯救成千上萬的生命。,629,201,0,0,2,40,2,2,200,1101,0,165,0,0,34751,83,100,0,14400,0,1814400,30,2000,0,30,0,1,1,0,0
645,追尋創世之柱,艾蘇納,有人知道創世之柱的下落，我們得找到他們。,696,386,0,0,3,16,4,1,0,824,0,105,0,29,5703,81,100,0,60,0,9999999,50,100,0,0,7334,0,1,0,0
646,並肩作戰的兄弟,艾蘇納 - 伊利達瑞陣地,如果我們還想擊退燃燒軍團，就得要有更多無畏的伊利達瑞加入我們的行列。,696,386,0,0,3,11,4,1,0,824,0,164,0,27,5703,81,100,0,60,0,9999999,50,100,0,0,7334,0,1,0,0
647,黑市日誌,[ph],有個泡水的箱子被沖刷到岸上了，突破鋼鐵部落的防線，把它取回來！,667,148,0,0,2,40,2,2,150,1101,0,205,0,0,34855,82,100,0,64800,0,1814400,30,5000,0,30,0,1,1,0,0
648,尋找傳送門,艾蘇納,如果我們找到了可用的燃燒軍團傳送門，我們就可以對他們的其中一個領地發動攻擊，將它占為己有。,696,386,0,0,3,46,4,2,0,824,0,104,0,29,5703,81,100,0,60,0,9999999,50,100,0,0,7334,0,1,0,0
649,報仇雪恨,[ph],卑鄙的瓦加和她的船員威脅著德拉諾的海域，在海上毫不留情的殺戮和劫掠。詛咒他們荼毒生靈的邪惡行為！,886,128,0,0,2,40,2,2,200,1101,0,165,0,0,35717,82,100,0,172800,0,1814400,30,8000,0,30,0,1,1,0,0
650,作莊的永遠是贏家,[ph],狡黠的吉拉斯所使用的突擊戰術近乎傳奇，但他嗜賭成性這件事也是無人不知無人不曉。即便至今，他還是沉迷在打牌和賭骰子上。,893,53,0,0,2,40,2,2,200,1101,0,165,0,0,35715,82,100,0,172800,0,1814400,30,8000,0,30,0,1,1,0,0
651,突破封鎖：南海,南海,突破鋼鐵部落的封鎖，把敵人逐出南海。任務成功後可取得納葛蘭的豐沛資源。,294,584,0,0,2,50,2,2,50,1101,20,205,0,0,35540,80,100,0,1800,0,9999999,30,500,0,30,0,0,1,0,0
652,突破封鎖：屏障之海,屏障之海,攻擊鋼鐵部落在屏障之海的防禦兵力，我們才有機會進入塔南森林周圍的水域。任務成功後可取得地獄火堡壘的海軍任務。,796,126,0,0,2,50,2,2,50,1101,17,165,0,0,34963,79,100,0,1800,0,9999999,30,2000,0,30,0,0,1,0,0
653,[ph],[ph],[ph],21,210,0,0,2,39,2,1,20,1101,0,203,0,0,5793,26,100,0,1800,0,1814400,0,400,0,50,0,0,1,0,0
654,[ph],[ph],[ph],339,53,0,0,2,39,2,1,20,1101,0,203,0,0,5793,26,100,0,1800,0,1814400,0,400,0,50,0,0,1,0,0
655,[ph],[ph],[ph],96,182,0,0,2,39,2,1,20,1101,0,203,0,0,5793,26,100,0,1800,0,1814400,0,400,0,50,0,0,1,0,0
656,[ph],[ph],[ph],12,109,0,0,2,39,2,1,20,1101,0,203,0,0,5793,26,100,0,1800,0,1814400,0,400,0,50,0,0,1,0,0
657,[ph],[ph],[ph],17,32,0,0,2,39,2,1,20,1101,0,203,0,0,5793,26,100,0,1800,0,1814400,0,400,0,50,0,0,1,0,0
658,[ph],[ph],[ph],130,118,0,0,2,39,2,1,20,1101,0,203,0,0,5793,26,100,0,1800,0,1814400,0,400,0,50,0,0,1,0,0
659,護衛運輸艦,[ph],需要運送士兵上戰場，或是載運重要貨物的時候，就會用上運輸艦。在這個訓練任務中派出運輸艦，並且確保它能完整到達目的地。,624,442,0,0,2,39,2,2,50,1101,0,204,0,0,34175,75,100,0,14400,0,1814400,30,500,0,30,0,0,1,0,0
660,[ph],[ph],[ph],775,450,0,0,2,39,2,2,75,1101,0,204,0,0,5793,26,100,0,28800,0,1814400,0,2500,0,50,0,0,1,0,0
661,[ph],[ph],[ph],886,581,0,0,2,39,2,2,75,1101,0,204,0,0,5793,26,100,0,28800,0,1814400,0,2500,0,50,0,0,1,0,0
662,[ph],消逝之海,[ph],903,599,0,0,2,39,2,2,30,1101,0,204,0,0,5793,26,100,0,3600,0,1814400,0,1000,0,50,0,0,1,0,0
663,沼澤螢光蟲蜜,影月谷,沼澤螢光蟲巢裡有種甜膩膩黏糊糊的液體，具有高度可燃性。萃取一些出來，我們可以拿它來當原油的替代品。,0,0,0,0,2,3,1,3,15,824,0,106,0,28,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
664,冥淵核心,塔拉多爾,攻擊撒塔斯城的冥淵火裡有高熱的核心，如果能取得的話，我們可以拿來當作濃縮的燃料來源。,0,0,0,0,2,3,1,3,15,824,0,105,0,27,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
665,碎臉,格古隆德,碎臉把一群去黑石鑄造廠取燃料的盟友困住了，協助他們把燃料帶回要塞。,0,0,0,0,2,3,1,3,15,824,0,103,0,17,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
666,無法安息的死者,納葛蘭,納葛蘭有個戰歌薩滿長者的靈魂受到騷擾，無法安息。如果我們能讓他安息的話，巨魔或許會願意和我們交易一些補給品。,0,0,0,0,2,3,1,3,15,824,0,104,0,13,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
667,黃蜂不要來！,阿拉卡山,阿拉卡山的盟友需要我們的幫助！有一大群劫毀黃蜂來襲，對鑽油作業造成了嚴重威脅。,0,0,0,0,2,3,1,3,15,824,0,107,0,25,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
668,水晶之力,奧齊頓,在奧齊頓深處，富含德萊尼力量的水晶依舊活躍的嗡鳴作響。我們絕對可以利用那些水晶當作能量的來源。,0,0,0,0,2,3,1,3,20,824,0,105,0,24,28576,30,100,615,28800,0,129600,0,1500,0,0,0,0,1,0,0
669,淡淡的悲傷,永茂林,有兩個巨大的水怪守著永茂林深處的奇異產油植物。我們應該調查一下。,0,0,0,0,2,3,1,3,20,824,0,103,0,18,28576,30,100,615,28800,0,129600,0,1500,0,0,0,0,1,0,0
670,超級熔渣兄弟,血槌熔渣礦場,有兩個強大的巨魔拿下了一部份礦坑，裡面有一批價值很高的燃料。,0,0,0,0,2,3,1,3,20,824,0,101,0,23,28576,30,100,615,28800,0,129600,0,1500,0,0,0,0,1,0,0
671,虛空之視,影月墓地,可怕的虛空生物從墓穴深處的裂口中不斷湧出，不過那下面可能也會有其他的好東西。,0,0,0,0,2,3,1,3,20,824,0,106,0,19,28576,30,100,615,28800,0,129600,0,1500,0,0,0,0,1,0,0
672,比斯巨獸之眼,黑石山,野獸大師正護送一批燃料到黑石山去，阻止他！,0,0,0,0,2,3,1,3,30,824,0,164,0,27,28886,38,100,630,28800,0,129600,0,1500,0,0,0,0,1,0,0
673,每朵魔花都帶刺,格古隆德,在格古隆德最近形成的油沼附近出現了一群魔花人。擊敗他們，我們就能提煉燃料了。,0,0,0,0,2,3,1,3,30,824,0,103,0,28,28886,38,100,630,28800,0,129600,0,1500,0,0,0,0,1,0,0
674,邪惡餵食者,阿拉卡山,阿拉卡山的腐化之血會讓原先的食腐生物變成不死的怪物。,0,0,0,0,2,3,1,3,30,824,0,107,0,13,28886,38,100,630,28800,0,129600,0,1500,0,0,0,0,1,0,0
675,山峰上的資源,霜火峰,在霜火峰發現了一個廢棄的巨魔車隊，原先可能是用作運送燃料。但它的周遭環繞著有敵意的野生生物。,0,0,0,0,2,3,1,2,40,824,0,101,0,23,32929,38,100,660,28800,0,129600,0,1500,0,0,0,0,1,0,0
676,邪惡之血,影月谷,虛無能量對德拉諾的影響越來越明顯，邪惡的生物不斷誕生與擴張。,0,0,0,0,2,3,1,2,40,824,0,106,0,19,32929,38,100,660,28800,0,129600,0,1500,0,0,0,0,1,0,0
677,死亡之噬又來啦！,塔拉多爾,強大的蜘蛛死亡之噬以不死之身再度出現了，塔拉多爾再次遭到威脅。,0,0,0,0,2,3,1,2,60,824,0,105,0,13,32934,62,100,675,36000,0,129600,0,1500,0,0,0,0,1,0,0
678,火熱的朋友,黑石鑄造場,在黑石鑄造廠深處發現了一群熾熱的幼狼，如果能把牠們救出來的話，或許可以把牠們帶大。,0,0,0,0,2,3,1,3,100,824,0,103,0,27,34748,87,100,675,43200,0,604800,0,2000,0,0,0,1,1,0,0
679,雙重破源者,格古隆德,格古隆德發現了兩頭巨大的破源者。這是測試我們實力的最佳機會！,0,0,0,0,2,3,1,3,100,824,0,103,0,22,34748,87,100,675,43200,0,604800,0,2000,0,0,0,1,1,0,0
680,燃刃大劍師,納葛蘭,在納葛蘭的活動驚動了一群燃刃大劍師的靈魂。我們有必要調查一下。,0,0,0,0,2,3,1,3,100,824,0,104,0,29,34748,87,100,675,43200,0,604800,0,2000,0,0,0,1,1,0,0
