Text_lang,Text1_lang,ID,LanguageID,ConditionID,EmotesID,Flags,ChatBubbleDurationMs,VoiceOverPriorityID,SoundKitID[0],SoundKitID[1],EmoteID[0],EmoteID[1],EmoteID[2],EmoteDelay[0],EmoteDelay[1],EmoteDelay[2]
啊，自由的感覺真好！你不會後悔的，指揮官。我會幫你打造全德拉諾最好的裝備！,,81957,0,0,0,68,0,0,45831,0,0,0,0,0,0,0
讓我來看看這邊的狀況怎麼樣。,,81959,0,0,0,68,0,0,45832,0,0,0,0,0,0,0
熔爐是鑄造場的靈魂。這一個雖然小，但只要有合適的材料就能改造它。,,81960,0,0,0,68,0,0,45833,0,0,0,0,0,0,0
這些看起來不錯，只要稍作調整，我應該可以把它們裝進火砲中，射出爆裂彈。,,81961,0,0,0,68,0,0,0,0,0,0,0,0,0,0
噓！別讓他們看到我們在講話，不然我的偽裝就沒用了！,,81971,0,0,0,68,0,0,0,0,0,0,0,0,0,0
我來看看能不能把這個東西搞定。卡德加，替我爭取時間！,,81980,0,0,0,68,0,0,45748,0,0,0,0,0,0,0
我會盡力而為，塞林。,,81981,0,0,0,68,0,0,44866,0,0,0,0,0,0,0
英雄，別讓這些獸人靠近我們！,,81982,0,0,0,68,0,0,44867,0,0,0,0,0,0,0
,敵方坦克出現了，小心！,81983,0,0,0,68,0,0,0,45555,0,0,0,0,0,0
這些控制器真是莫名其妙。記得提醒我，獸人做的坦克千萬不要開！,,81984,0,0,0,68,0,0,45749,0,0,0,0,0,0,0
大家撐住，他們來了！,,81985,0,0,0,68,0,0,46408,0,0,0,0,0,0,0
他們調來炸藥了，$n，摧毀推車，別讓他們靠近！,,81986,0,0,0,68,0,0,45701,0,0,0,0,0,0,0
數量可真多啊…,,81987,0,0,0,68,0,0,44779,0,0,0,0,0,0,0
別想打退堂鼓，聖騎士。,,81988,0,0,0,68,0,0,46709,0,0,0,0,0,0,0
這就對了！它發動了！咱們上吧！,,81989,0,0,0,68,0,0,45750,0,0,0,0,0,0,0
哈哈哈，打得漂亮！,,82005,0,0,0,68,0,0,45700,0,0,0,0,0,0,0
"Very well, but don't take long. I will require both of you later, and you will need to be alive.",,82103,0,0,0,68,0,0,0,0,0,0,0,0,0,0
"Come, Cordana!",,82111,0,0,0,68,0,0,0,0,0,0,0,0,0,0
I am forming a small party to scout the enemy's fortifications.,I am forming a small party to scout the enemy's fortifications.,82117,0,0,0,68,0,0,0,0,0,0,0,0,0,0
"Thrall, take command of the remaining survivors and meet us up ahead.","Thrall, take command of the remaining survivors and meet us up ahead.",82120,0,924,0,68,0,0,0,0,0,0,0,0,0,0
"Maraad, take command of the remaining survivors and meet us up ahead.","Maraad, take command of the remaining survivors and meet us up ahead.",82121,0,923,0,68,0,0,0,0,0,0,0,0,0,0
It will be done.,,82122,0,924,0,68,0,0,0,0,0,0,0,0,0,0
"Yes, Archmage.",,82124,0,923,0,68,0,0,0,0,0,0,0,0,0,0
Up ahead! Look at that!,,82130,0,923,0,68,0,0,0,0,0,0,0,0,0,0
Ancestors help us... look at that!,,82131,0,924,0,68,0,0,0,0,0,0,0,0,0,0
我知道該做什麼。,,82149,0,0,0,68,0,0,46164,0,0,0,0,0,0,0
鮮血與榮耀！,,82150,0,0,0,68,0,0,46165,0,0,0,0,0,0,0
基爾羅格‧亡眼,基爾羅格‧亡眼,82151,0,0,0,71,0,0,0,0,0,0,0,0,0,0
血之谷氏族酋長,血之谷氏族酋長,82152,0,0,0,71,0,0,0,0,0,0,0,0,0,0
看看是什麼東西自己送上門來了。新鮮的肉！,,82153,0,0,0,70,0,0,0,0,0,0,0,0,0,0
"We won't go without a fight, Deadeye.",,82154,0,0,0,68,0,0,0,0,0,0,0,0,0,0
看樣子，你需要幫忙。,,82155,0,0,0,68,0,0,0,0,0,0,0,0,0,0
No! Fight me instead!,,82156,0,0,0,68,0,0,0,0,0,0,0,0,0,0
去…找…卡德加…,,82157,0,0,0,68,0,0,46166,0,0,0,0,0,0,0
,耶！感謝感謝太感謝了！,82178,0,0,1,68,0,0,0,0,0,0,0,0,0,0
我還以為大家都把我忘了。謝謝你，$G先生:女士;！,,82179,0,0,1,68,0,0,0,0,0,0,0,0,0,0
哇，你把所有獸人都打跑了嗎？你好厲害！,,82180,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,<小女孩不停地哀號，無法遏止。>,82182,0,0,1,68,0,0,0,0,0,0,0,0,0,0
幸運的話，那些小的會開始逃跑，我們就可以開始動工了。,,82199,0,0,0,68,0,0,0,0,0,0,0,0,0,0
"We won't go without a fight, Deadeye.",,82215,0,0,0,68,0,0,0,0,0,0,0,0,0,0
嗯。,,82258,0,0,0,70,0,0,46707,0,0,0,0,0,0,0
這個奴隸販子不懂什麼叫榮譽。,,82259,0,0,0,68,0,0,44590,0,0,0,0,0,0,0
我們不能永遠躲在這裡。,,82260,0,0,0,68,0,0,44851,0,0,0,0,0,0,0
Step into my arena and die with honor.,,82261,0,0,0,70,0,0,0,0,0,0,0,0,0,0
陌生人，你們已踏入了我的競技場。想離開這裡，只能成為勝利者，或是屍體。,,82262,0,0,0,70,0,0,0,0,0,0,0,0,0,0
Such is the way of the SHATTERED HAND.,,82263,0,0,0,68,0,0,0,0,0,0,0,0,0,0
一座競技場。這可能是個陷阱，但至少我們能光榮戰死。,,82264,0,0,0,68,0,0,46407,0,0,0,0,0,0,0
,快點，伊芮爾。你的戰鬥能力可以幫我們很大的忙。,82361,0,0,1,68,0,0,0,0,0,0,0,0,0,0
我先去前面偵察他們的門口，你去解決那些投石器。不勝即亡！,,82486,0,0,0,68,0,0,45840,0,0,0,0,0,0,0
指揮官，這裡！,,82494,0,0,0,68,0,0,45841,0,0,0,0,0,0,0
那些該死的巨魔跟他們的魔法！我沒辦法解決那個屏障，所以我們得繞過它溜進去。,,82496,0,0,0,68,0,0,45827,0,0,0,0,0,0,0
我先進去掃除障礙，咱們在另一頭碰面。,,82497,0,0,0,68,0,0,0,0,0,0,0,0,0,0
鮮血與雷霆，精彩的一戰！,,82525,0,0,0,68,0,0,45838,0,0,0,0,0,0,0
我們去殺殺巨魔吧！,,82530,0,0,1,68,0,0,45839,0,0,0,0,0,0,0
跟我一起來，英雄。我們從空中協助他們！,,82568,0,0,1,70,0,0,44799,0,0,0,0,0,0,0
那魯的淨化聖光既是武器，也是護盾。,,82569,0,0,1,70,0,0,44800,0,0,0,0,0,0,0
他們就在神廟的門那裡，飛近一點！快！,,82570,0,0,1,70,0,0,44801,0,0,0,0,0,0,0
繞回去。我們必須肅清階梯。,,82571,0,0,1,70,0,0,44802,0,0,0,0,0,0,0
阿卡瑪主教！小心側翼！,,82572,0,0,1,70,0,0,0,0,0,0,0,0,0,0
謝謝你，老朋友！,,82573,0,0,1,70,0,0,0,0,0,0,0,0,0,0
你們獸人部落別想再玷污卡拉伯爾的聖光！,,82574,0,0,1,70,0,0,44803,0,0,0,0,0,0,0
那魯之光在上！繼續前進！,,82575,0,0,1,70,0,0,44804,0,0,0,0,0,0,0
兄弟姐妹們，心懷聖光！,,82576,0,0,1,70,0,0,44805,0,0,0,0,0,0,0
我們已盡全力從空中支援了…,,82577,0,0,1,70,0,0,44806,0,0,0,0,0,0,0
我們辦到了！我們突破防線了！,,82578,0,0,1,70,0,0,0,0,0,0,0,0,0,0
我們擊破了攻城的主力！我們必須跟地面的部隊會合。,,82579,0,0,1,70,0,0,44822,0,0,0,0,0,0,0
這是我們僅存的兵力了。我們要留在這裡守住神廟大門。,,82580,0,0,1,70,0,0,46723,0,0,0,0,0,0,0
勇士，我需要你殺出一條血路到港口去。,,82581,0,0,1,70,0,0,46724,0,0,0,0,0,0,0
,我會從南邊接近敵人。願那魯保佑你！,82582,0,0,1,70,0,0,0,45626,0,0,0,0,0,0
,勇士，那魯來幫助我們了。我們要在它聚集能量的時候保護它！,82583,0,0,1,70,0,0,0,45628,0,0,0,0,0,0
,我們辦到了！是時候結束這場戰鬥了…,82584,0,0,1,70,0,0,0,45629,0,0,0,0,0,0
見識鋼鐵部落「真正」的力量！,,82585,0,0,1,70,0,0,0,0,0,0,0,0,0,0
夠了。遊戲時間結束，我來親自對付你。,,82586,0,0,1,70,0,0,0,0,0,0,0,0,0,0
,在那裡！艦隊指揮官現身了。,82587,0,0,1,70,0,0,0,45630,0,0,0,0,0,0
,那魯怎麼了？,82588,0,0,6,70,0,0,0,45631,0,0,0,0,0,0
結束了。我們贏了！,,82589,0,0,1,70,0,0,44823,0,0,0,0,0,0,0
,英雄，你的表現十分英勇。請接受我的感謝。,82590,0,0,1,70,0,0,0,45632,0,0,0,0,0,0
歡迎，我們族人的救星！,,82592,0,0,1,70,0,0,45364,0,0,0,0,0,0,0
當你聽到這個訊息，就表示我已經死了，但卡拉伯爾安全了。,,82593,0,0,1,70,0,0,45365,0,0,0,0,0,0,0
我欠你一個解釋。,,82594,0,0,1,70,0,0,45366,0,0,0,0,0,0,0
德萊尼所尊崇的那魯，是純淨光明的化身。,,82595,0,0,1,70,0,0,45367,0,0,0,0,0,0,0
然而，一旦死亡逼近，他們的本質就會改變，墮落成黑暗的一方。,,82596,0,0,1,70,0,0,45368,0,0,0,0,0,0,0
我們剛來到這個世界時，那魯也和我們同行。但他們也阻止不了太空船的墜毀。,,82597,0,0,1,70,0,0,45369,0,0,0,0,0,0,0
在那可怕的夜晚，德拉諾上空出現的「黑暗之星」，並不是天上的星體…,,82598,0,0,1,70,0,0,45370,0,0,0,0,0,0,0
而是墮落的那魯。在驚慌與恐懼中，被彈出了我們的太空船。它的名字叫卡拉。,,82599,0,0,1,70,0,0,45371,0,0,0,0,0,0,0
曾經美麗而光明的那魯，變成了黑暗與貪婪的神祇，活生生的黑暗化身。,,82600,0,0,1,70,0,0,45372,0,0,0,0,0,0,0
我們欠卡拉一份莫大的恩情。沒有那魯的協助，我們絕對無法逃出故鄉阿古斯。,,82601,0,0,1,70,0,0,45373,0,0,0,0,0,0,0
看著那魯變成黑暗的化身實在太折磨人了。當卡拉回來找我們時…我做了該做的事。,,82602,0,0,1,70,0,0,45374,0,0,0,0,0,0,0
別忘了…生命即聖光，聖光即生命。兩者互為表裡，亙久不變。,,82603,0,0,1,70,0,0,45375,0,0,0,0,0,0,0
黑暗…來臨…,,82676,0,0,1,70,0,0,0,0,0,0,0,0,0,0
暗影逼近了！,,82677,0,0,1,70,0,0,0,0,0,0,0,0,0,0
黑暗之星逼近了…,,82678,0,0,1,70,0,0,0,0,0,0,0,0,0,0
虛無將吞噬一切…,,82679,0,0,1,70,0,0,0,0,0,0,0,0,0,0
多謝你，老兄。這些戰歌的人就要從老吉萬身上撈到好處了。,,82684,1,0,0,68,0,0,0,0,0,0,0,0,0,0
我要去撒姆第的領域了。再會吧。,,82685,1,0,0,68,0,0,0,0,0,0,0,0,0,0
黑手酋長,黑手酋長,82687,0,0,0,71,0,0,0,0,0,0,0,0,0,0
黑石獸人的領袖,黑石獸人的領袖,82688,0,0,0,71,0,0,0,0,0,0,0,0,0,0
多謝你超渡我，老兄。墓穴之神在對你微笑。,,82711,1,0,0,68,0,0,0,0,0,0,0,0,0,0
歐夏剛那邊有東西在拉我的靈魂。我最好去看看。,,82712,1,0,0,68,0,0,0,0,0,0,0,0,0,0
這是啥？我死了！,,82714,1,0,0,68,0,0,0,0,0,0,0,0,0,0
我會一直纏著戰歌氏族，絕不罷休。最好別招惹巫毒。,,82715,1,0,0,68,0,0,0,0,0,0,0,0,0,0
啊啊啊啊啊啊啊啊啊！,啊啊啊啊啊啊啊啊啊！,82716,0,0,0,68,0,0,0,0,0,0,0,0,0,0
元素王座的怒靈啊，我們前來回應呼喚。請問該如何為你們效勞？,,82847,0,0,1,68,0,0,46704,0,0,0,0,0,0,0
指揮官！我聽到巨魔死亡的慘叫聲後立刻趕了過來。一切都沒問題吧？,,82858,0,0,0,68,0,0,45826,0,0,0,0,0,0,0
有人說要搭便車嗎？,,82860,0,0,0,68,0,0,0,0,0,0,0,0,0,0
你們三個！跟著我們的勇士到戰場上去，等候我的指示。,,82963,0,0,0,68,0,0,44885,0,0,0,0,0,0,0
我有個計畫。,,82964,0,0,0,68,0,0,44886,0,0,0,0,0,0,0
鴉母對我說：科里卡，我親愛的孩子。我要你去找其他迷途的孩子，帶他們回巢。,,82969,0,0,0,68,0,0,0,0,0,0,0,0,0,0
眾鴉群聚，末日降臨。這個世界會四分五裂，一片狼藉！不要害怕，鴉母會拯救我們！,,82970,0,0,0,68,0,0,0,0,0,0,0,0,0,0
鴉母會為了孩子，從天上降臨人間。帶我們乘著她巨大而黝黯的羽翼，前往黑暗國度，找到我們的歸屬！,,82971,0,0,0,68,0,0,0,0,0,0,0,0,0,0
在此之前，把你的讚美歸給鴉母吧！照看她的子民，祈求指引與力量。願她的暗影籠罩你！,,82972,0,0,0,68,0,0,0,0,0,0,0,0,0,0
雕銘師！你東西都拿到了嗎？,,82973,0,0,0,68,0,0,0,0,0,0,0,0,0,0
好的，高階鴉語者。,,82974,0,0,0,68,0,0,0,0,0,0,0,0,0,0
讚美鴉母！,,82975,0,0,0,68,0,0,0,0,0,0,0,0,0,0
有了這個「鑰石」你就能獨自穿過傳送門。進去關閉護盾，我們就會去找你。,,82993,0,0,1,70,0,0,45396,0,0,0,0,0,0,0
,亞瑞德不會想看到我站在這裡哭成這個樣子。我們到你的軍械庫去吧。,83044,0,0,0,68,0,0,0,44682,0,0,0,0,0,0
,真的太棒了！要是亞瑞德還活著，他一定會引以為傲！,83045,0,0,0,68,0,0,0,44683,0,0,0,0,0,0
碼頭。快到碼頭上去，跑，快跑！,,83047,0,0,0,68,0,0,44874,0,0,0,0,0,0,0
滾出來，地獄吼！,,83048,0,0,0,68,0,0,45043,0,0,0,0,0,0,0
別傻了，格納爾。快跑！留得青山在，不怕沒柴燒。,,83049,0,0,0,68,0,0,46712,0,0,0,0,0,0,0
,小心！,83050,0,0,0,68,0,0,0,45557,0,0,0,0,0,0
,繼續前進，我看到船就在前面了。,83051,0,0,0,68,0,0,0,45558,0,0,0,0,0,0
他們的全副武力就在我們身後。,,83052,0,0,0,68,0,0,0,0,0,0,0,0,0,0
,他們的全副武力就在我們身後。,83053,0,0,0,68,0,0,0,0,0,0,0,0,0,0
現在呢？,,83054,0,0,0,68,0,0,44598,0,0,0,0,0,0,0
往道路那頭的船隻前進。,,83056,0,0,0,68,0,0,44780,0,0,0,0,0,0,0
往這裡，快，快！動作快！,,83057,0,0,0,68,0,0,44875,0,0,0,0,0,0,0
你們跑不掉的，入侵者。這是我的世界，遲早逮到你們！,,83058,0,0,0,68,0,0,46503,0,0,0,0,0,0,0
我們霜狼氏族會等你上門，地獄吼！不管是你、你的巨魔、還是整個鋼鐵部落…全都死定了！,,83060,0,0,0,68,0,0,45044,0,0,0,0,0,0,0
別管他的威脅。我們要去影月谷尋找援軍。這一次，德萊尼一定會勝利。,,83061,0,0,0,68,0,0,44781,0,0,0,0,0,0,0
我們上路吧。想要徹底解除鋼鐵部落的威脅，就一定要建立據點。我們需要本地人的幫助。,,83062,0,0,0,70,0,0,44876,0,0,0,0,0,0,0
前往影月谷！,,83063,0,0,0,70,0,0,44877,0,0,0,0,0,0,0
前往霜狼氏族的家園！,,83064,0,0,0,70,0,0,44878,0,0,0,0,0,0,0
,我先去前面偵察他們的大門，你去解決那些投石器。Dioniss aca. (一路平安。),83102,0,0,0,68,0,0,0,44677,0,0,0,0,0,0
,指揮官，這裡！,83105,0,0,0,68,0,0,0,44678,0,0,0,0,0,0
,那個魔法屏障太強了，我們的炸藥無法摧毀它。我沒辦法把它解除，所以我們得想辦法偷偷繞過去。,83106,0,0,0,68,0,0,0,44679,0,0,0,0,0,0
,我先進去掃除障礙，我們在另一頭碰面。,83107,0,0,0,68,0,0,0,0,0,0,0,0,0,0
那支該死的軍隊隨時都可能打來，我們快走！,,83127,0,0,0,68,0,0,45751,0,0,0,0,0,0,0
人員疏散系統已啟動。,,83132,0,0,0,68,0,0,0,0,0,0,0,0,0,0
,聖光在上，真是精彩的戰鬥！,83145,0,0,4,68,0,0,0,44672,0,0,0,0,0,0
,我們動手吧！,83154,0,0,1,68,0,0,0,44681,0,0,0,0,0,0
好險啊。,,83203,0,0,0,68,0,0,44891,0,0,0,0,0,0,0
我們回不去了，只能繼續前進，險處求生。,,83204,0,0,0,68,0,0,44892,0,0,0,0,0,0,0
有誰想得到德萊尼竟然把這麼…誘人的寶藏藏在神廟裡呢？,,83255,0,0,0,70,0,0,44423,0,0,0,0,0,0,0
奧齊頓的守護者，你們敢挑戰我嗎？,,83256,0,0,0,70,0,0,44424,0,0,0,0,0,0,0
切斷我的束縛…傳送門就會關閉…,,83257,0,0,0,70,0,0,45331,0,0,0,0,0,0,0
衰敗不堪…那就全燒了吧。,,83258,0,0,0,70,0,0,44425,0,0,0,0,0,0,0
很好，很好！,,83259,0,0,0,68,0,0,45332,0,0,0,0,0,0,0
葛羅瑪許會為他的傲慢付出代價。,,83260,0,0,0,68,0,0,45334,0,0,0,0,0,0,0
燃燒軍團為了你們而來…我們會盡情享用這些靈魂的。,,83261,0,0,0,70,0,0,44426,0,0,0,0,0,0,0
別再拖了，凡人。我感覺得到你們部隊的生命能量在消逝。之後有的是時間讓你後悔…,,83262,0,0,0,70,0,0,45335,0,0,0,0,0,0,0
我們會再見面的…,,83263,0,0,0,70,0,0,45336,0,0,0,0,0,0,0
古爾丹，愚蠢不堪。這份贈禮…遠遠超乎你的想像…,,83264,0,0,0,70,0,0,44427,0,0,0,0,0,0,0
我已經等很久了…,,83265,0,0,0,70,0,0,44428,0,0,0,0,0,0,0
渴望著…擁有更多…,,83266,0,0,0,70,0,0,44429,0,0,0,0,0,0,0
現在，一切都將臣服於我！,,83268,0,0,0,70,0,0,44430,0,0,0,0,0,0,0
束縛弱化了。我將重獲自由！,,83282,0,0,0,68,0,0,45333,0,0,0,0,0,0,0
Everyone - find cover!,,83285,0,0,0,68,0,0,0,0,0,0,0,0,0,0
,我們的行蹤暴露了。那個蠢蛋引來了一隻傑那索。,83312,0,0,0,68,0,0,0,46542,0,0,0,0,0,0
這是哪位？英雄？朋友，格古隆德可不需要英雄。,,83324,0,0,0,68,0,0,46251,0,0,0,0,0,0,0
他們對維爾阿卡拉茲開火了！,,83338,0,0,0,68,0,0,0,0,0,0,0,0,0,0
它就這樣…消失了…,,83339,0,0,0,68,0,0,0,0,0,0,0,0,0,0
快，我們得趕快走！,,83340,0,0,0,68,0,0,0,0,0,0,0,0,0,0
終於自由了。,,83386,0,0,0,68,0,0,45040,0,0,0,0,0,0,0
我以父親的在天之靈發誓，一定要他們付出代價！,,83387,0,0,0,68,0,0,45041,0,0,0,0,0,0,0
啊！,,83388,0,0,0,68,0,0,44888,0,0,0,0,0,0,0
呃-噢！,,83389,0,0,0,68,0,0,0,0,0,0,0,0,0,0
好吧。,,83390,0,0,0,68,0,0,0,0,0,0,0,0,0,0
嗯，我們的努力還是有用的。,,83391,0,0,0,68,0,0,0,0,0,0,0,0,0,0
看樣子我們來得正好。,,83406,0,0,0,68,0,0,44889,0,0,0,0,0,0,0
終於自由了！等你忙完以後，到巨魔山找我，我們一起殺掉巨魔酋長！,,83431,0,0,0,68,0,0,0,0,0,0,0,0,0,0
生擒他們，洛托爾。他們可以賣個好價錢。,,83635,0,0,0,70,0,0,42066,0,0,0,0,0,0,0
鋼鐵部落在這片海岸登陸了。我們要做的就是讓他們悔不當初。,,83688,0,0,396,68,0,0,0,0,0,0,0,0,0,0
在這裡！,,83711,0,0,0,68,0,0,44882,0,0,0,0,0,0,0
我們不能一直待在這裡。整個鋼鐵部落很快就會來對付我們了。,,83718,0,0,0,68,0,0,44864,0,0,0,0,0,0,0
我們的勇士會留下來破壞敵軍營地。其他的人想辦法安全穿過叢林。,,83719,0,0,0,68,0,0,44865,0,0,0,0,0,0,0
祝你好運。,,83720,0,0,0,68,0,0,46406,0,0,0,0,0,0,0
戰無不勝，朋友。,,83721,0,0,0,68,0,0,44778,0,0,0,0,0,0,0
啊啊啊啊啊啊啊！,,83762,0,0,0,68,0,0,0,0,0,0,0,0,0,0
,主教，請讓你的縛魂者到我的營地來找我。我要阻止泰朗戈爾，否則他會召喚出更多惡魔。,83774,0,0,1,68,0,0,0,45718,0,0,0,0,0,0
我們必須阻止泰朗戈爾，否則這個世界就會像其他世界一樣，歸於毀滅。,,83775,0,0,1,68,0,0,44601,0,0,0,0,0,0,0
別擔心，$n。我們會幫你！,,83778,0,0,0,68,0,0,45747,0,0,0,0,0,0,0
,快點，我們要馬上行動！,83834,0,0,0,68,0,0,0,0,1,0,0,0,0,0
原來你在這啊，急嘯小姐！,,83847,0,0,0,68,0,0,0,0,0,0,0,0,0,0
,時間差不多了！來吧，加茲威茨。,83848,0,0,0,68,0,0,0,0,0,0,0,0,0,0
,那當然，女士。,83849,0,0,0,68,0,0,0,0,0,0,0,0,0,0
,當然是來監督的。快，快點！,83850,0,0,0,68,0,0,0,0,0,0,0,0,0,0
做得好，$n。,,83959,0,0,0,69,0,0,0,0,0,0,0,0,0,0
This cave will serve us well.,,83960,0,0,0,69,0,0,0,0,0,0,0,0,0,0
跟我來，不要走遠。,,84009,0,0,0,68,0,0,44852,0,0,0,0,0,0,0
殺一百人！或是奮戰到死！,,84020,0,0,0,70,0,0,44509,0,0,0,0,0,0,0
抱歉，我們可沒有那麼多時間。,,84021,0,0,0,70,0,0,44853,0,0,0,0,0,0,0
哼，我只數到九十九個而已，法師。,,84022,0,0,0,68,0,0,44511,0,0,0,0,0,0,0
算我們欠你一個好了。,,84023,0,0,0,68,0,0,44854,0,0,0,0,0,0,0
大家跟我來！,,84024,0,0,0,68,0,0,44855,0,0,0,0,0,0,0
快點，在他們掙脫之前，趕快進去洞穴。,,84025,0,0,0,68,0,0,44856,0,0,0,0,0,0,0
我們已盡全力從空中支援了…,,84062,0,0,0,68,0,0,44806,0,0,0,0,0,0,0
快追！別讓他們逃走！,,84086,0,0,0,68,0,0,44512,0,0,0,0,0,0,0
真開心。看你們這些老鼠打架太有趣了。,,84108,0,0,0,70,0,0,44510,0,0,0,0,0,0,0
主教瑪拉達爾，帶著琪安娜一起去偵察洞穴。,,84122,0,924,0,68,0,0,44857,0,0,0,0,0,0,0
如你所願。,,84123,0,0,0,68,0,0,44592,0,0,0,0,0,0,0
$n - I have a special job for you.,,84124,0,0,0,68,0,0,0,0,0,0,0,0,0,0
莉雅德倫女士，帶著歐林一起去偵察洞穴。,,84125,0,923,0,68,0,0,44858,0,0,0,0,0,0,0
,謹遵差遣。,84126,0,0,0,68,0,0,0,45711,0,0,0,0,0,0
你到處亂竄的日子到頭了，鼠輩。,,84248,0,0,0,70,0,0,43708,0,0,0,0,0,0,0
別想跑，耐祖奧。,,84249,0,0,0,70,0,0,44890,0,0,0,0,0,0,0
好…靠近一點！我要活埋你們，為了鋼鐵部落的榮耀！,,84250,0,0,0,70,0,0,43709,0,0,0,0,0,0,0
真是沒用…,,84268,0,0,0,70,0,0,43707,0,0,0,0,0,0,0
我在夢中看到…這些來自其他世界的陌生人會把我們奮力守護的一切全都燒光。,,84374,0,0,0,70,0,0,46078,0,0,0,0,0,0,0
但是，獸人才是德拉諾的命脈！,,84375,0,0,0,70,0,0,46079,0,0,0,0,0,0,0
前進吧，鋼鐵部落！讓敵人都變成屍體！,,84376,0,0,0,70,0,0,46080,0,0,0,0,0,0,0
為了葛羅瑪許的榮耀！,,84377,0,0,0,70,0,0,46081,0,0,0,0,0,0,0
我要的力量在哪裡，巨魔？,,84445,0,0,0,70,0,0,45314,0,0,0,0,0,0,0
你的力量？(是我的力量！),,84446,0,0,0,70,0,0,46620,0,0,0,0,0,0,0
你要聽我的，丘加利。交出它的控制權。,,84447,0,0,0,70,0,0,45315,0,0,0,0,0,0,0
我不要。(我們不要再聽你命令了！),,84448,0,0,0,70,0,0,46621,0,0,0,0,0,0,0
我們從庫爾那裡學到很多。(我們在寫一本書。),,84463,0,0,0,70,0,0,46622,0,0,0,0,0,0,0
你瘋了。,,84464,0,0,0,70,0,0,45316,0,0,0,0,0,0,0
快逃吧，老頭。(燒掉天槌！燒掉全世界！),,84465,0,0,0,70,0,0,46623,0,0,0,0,0,0,0
死亡…我自由了…,,84566,0,0,0,68,0,0,46294,0,0,0,0,0,0,0
那些鋼鐵部落的懦夫，只是在利用我們維持傳送門的力量。他們會後悔的。,,84576,0,0,1,68,0,0,44445,0,0,0,0,0,0,0
暗影議會感謝你。,,84577,0,0,273,68,0,0,44446,0,0,0,0,0,0,0
如果你真的想阻止鋼鐵部落，那就去找出古爾丹。(是古爾丹！傳送門的能量來自於他！),,84580,0,0,0,68,0,0,46626,0,0,0,0,0,0,0
是古爾丹！傳送門的能量來自於他！,,84581,0,0,0,68,0,0,0,0,0,0,0,0,0,0
我得承認，索奎薩爾的瘋言瘋語還是有一些道理的。,,84658,0,0,396,68,0,0,0,0,0,0,0,0,0,0
他對我們的自滿得意感到懷疑。或許我們在德拉諾真的躲得太滿足、太安全了。,,84659,0,0,396,68,0,0,0,0,0,0,0,0,0,0
巨變即將來臨，英雄。我可以感覺得到，龐大的變局正在地平線外的遠處醞釀。等時機到來的時候，我們德萊尼人必得回應這天命的召喚。,,84660,0,0,396,68,0,0,0,0,0,0,0,0,0,0
,今天，我們擊敗了古爾丹的一個強大盟友。,84662,0,0,396,68,0,0,0,0,0,0,0,0,0,0
,一旦失去了領袖，薩格萊就會變成一盤散沙。奧奇奈很快就能奪回屬於他們的城市了。,84663,0,0,396,68,0,0,0,0,0,0,0,0,0,0
,現在，我們可以說這真是一場偉大的勝利。謝謝你，英雄。,84665,0,0,396,68,0,0,0,0,0,0,0,0,0,0
我們現在能做的只剩撤退了。大家跟我來！,,84866,0,0,0,68,0,0,44881,0,0,0,0,0,0,0
丘加利！,,84872,0,0,0,70,0,0,44759,0,0,0,0,0,0,0
衛兵！阻止他！,,84873,0,0,0,70,0,0,44760,0,0,0,0,0,0,0
封起大門！保護王宮！天槌絕對不會落入你們這些貨色手裡。,,84874,0,0,0,70,0,0,44761,0,0,0,0,0,0,0
瑪爾戈克，你想把我們關起來？(你永遠別想控制我們！),,84883,0,0,0,70,0,0,47434,0,0,0,0,0,0,0
把他們全部消滅！把這座城市徹底毀掉！(符石是我們的！所有人都要向黑暗臣服！),,84884,0,0,0,70,0,0,47435,0,0,0,0,0,0,0
塔南森林的行動進行得很順利。堡壘已經快完工了。,,85014,0,0,0,68,0,0,45926,0,0,0,0,0,0,0
我一直緊緊盯著天槌的巨魔，大酋長。目前，他們還算…聽話。,,85015,0,0,0,68,0,0,44514,0,0,0,0,0,0,0
黑手，你的情況呢？,,85016,0,0,0,68,0,0,46505,0,0,0,0,0,0,0
聯盟和部落的軍力在攻擊鑄造廠，不過沒有我搞不定的東西。,,85017,0,0,0,68,0,0,45467,0,0,0,0,0,0,0
你說什麼？我只聽到一堆藉口。,,85018,0,0,0,68,0,0,46506,0,0,0,0,0,0,0
亞茲珈！你那邊的搜尋進度呢？,,85019,0,0,0,68,0,0,46507,0,0,0,0,0,0,0
,酋長，我們只需要格古瑞克之心就能讓它復活。,85020,0,0,0,68,0,0,0,46350,0,0,0,0,0,0
很好。那你也就幫忙解決那些異世界的人吧。還是說…你已經失去了前人的嗜血鬥志了？,,85021,0,0,0,68,0,0,46508,0,0,0,0,0,0,0
,我的武藝更勝前人，大酋長。我可以收拾黑手的爛攤子。,85022,0,0,0,68,0,0,0,46351,0,0,0,0,0,0
我要把你的舌頭割下來！,,85023,0,0,0,68,0,0,45468,0,0,0,0,0,0,0
哈哈哈…新來的酋長居然這麼帶種。非常好！,,85024,0,0,0,68,0,0,46509,0,0,0,0,0,0,0
